,_id,year,make,model,code
1697,{'$oid': '5f96f24c8ba96e25461649a3'},2015,Ford,Fiesta,c24494
1698,{'$oid': '5f96f24c8ba96e25461649a4'},2014,Ford,Fiesta,c23859
1699,{'$oid': '5f96f24c8ba96e25461649a5'},2013,Ford,Fiesta,c23436
1700,{'$oid': '5f96f24d8ba96e25461649a6'},2012,Ford,Fiesta,c23045
1701,{'$oid': '5f96f24d8ba96e25461649a7'},2011,Ford,Fiesta,c22036
1702,{'$oid': '5f96f24d8ba96e25461649a8'},2007,Ford,Five Hundred,c3710
1703,{'$oid': '5f96f24e8ba96e25461649a9'},2006,Ford,Five Hundred,c3709
1704,{'$oid': '5f96f24e8ba96e25461649aa'},2005,Ford,Five Hundred,c98
1705,{'$oid': '5f96f24e8ba96e25461649ab'},2019,Ford,Flex,c27562
1706,{'$oid': '5f96f24e8ba96e25461649ac'},2018,Ford,Flex,c26882
1707,{'$oid': '5f96f24f8ba96e25461649ad'},2017,Ford,Flex,c26303
1708,{'$oid': '5f96f24f8ba96e25461649ae'},2016,Ford,Flex,c25385
1709,{'$oid': '5f96f24f8ba96e25461649af'},2015,Ford,Flex,c24682
1710,{'$oid': '5f96f24f8ba96e25461649b0'},2014,Ford,Flex,c23945
1711,{'$oid': '5f96f2508ba96e25461649b1'},2013,Ford,Flex,c23260
1712,{'$oid': '5f96f2508ba96e25461649b2'},2012,Ford,Flex,c22896
1713,{'$oid': '5f96f2508ba96e25461649b3'},2011,Ford,Flex,c22191
1714,{'$oid': '5f96f2508ba96e25461649b4'},2010,Ford,Flex,c21761
1715,{'$oid': '5f96f2518ba96e25461649b5'},2009,Ford,Flex,c9110
1716,{'$oid': '5f96f2518ba96e25461649b6'},2018,Ford,Focus,c26813
1717,{'$oid': '5f96f2518ba96e25461649b7'},2017,Ford,Focus,c26304
1718,{'$oid': '5f96f2518ba96e25461649b8'},2016,Ford,Focus,c25089
1719,{'$oid': '5f96f2528ba96e25461649b9'},2015,Ford,Focus,c24683
1720,{'$oid': '5f96f2528ba96e25461649ba'},2014,Ford,Focus,c24076
1721,{'$oid': '5f96f2528ba96e25461649bb'},2013,Ford,Focus,c23437
1722,{'$oid': '5f96f2528ba96e25461649bc'},2012,Ford,Focus,c22847
1723,{'$oid': '5f96f2538ba96e25461649bd'},2011,Ford,Focus,c22192
1724,{'$oid': '5f96f2538ba96e25461649be'},2010,Ford,Focus,c21781
1725,{'$oid': '5f96f2538ba96e25461649bf'},2009,Ford,Focus,c21162
1726,{'$oid': '5f96f2538ba96e25461649c0'},2008,Ford,Focus,c9094
1727,{'$oid': '5f96f2548ba96e25461649c1'},2007,Ford,Focus,c3708
1728,{'$oid': '5f96f2548ba96e25461649c2'},2006,Ford,Focus,c3707
1729,{'$oid': '5f96f2548ba96e25461649c3'},2005,Ford,Focus,c99
1730,{'$oid': '5f96f2558ba96e25461649c4'},2004,Ford,Focus,c113
1731,{'$oid': '5f96f2558ba96e25461649c5'},2003,Ford,Focus,c129
1732,{'$oid': '5f96f2558ba96e25461649c6'},2002,Ford,Focus,c146
1733,{'$oid': '5f96f2558ba96e25461649c7'},2001,Ford,Focus,c163
1734,{'$oid': '5f96f2568ba96e25461649c8'},2000,Ford,Focus,c178
1735,{'$oid': '5f96f2568ba96e25461649c9'},2018,Ford,Focus Electric,c27102
1736,{'$oid': '5f96f2568ba96e25461649ca'},2017,Ford,Focus Electric,c26508
1737,{'$oid': '5f96f2568ba96e25461649cb'},2016,Ford,Focus Electric,c26603
1738,{'$oid': '5f96f2578ba96e25461649cc'},2015,Ford,Focus Electric,c26602
1739,{'$oid': '5f96f2578ba96e25461649cd'},2014,Ford,Focus Electric,c26601
1740,{'$oid': '5f96f2578ba96e25461649ce'},2013,Ford,Focus Electric,c26600
1741,{'$oid': '5f96f2578ba96e25461649cf'},2012,Ford,Focus Electric,c26599
1742,{'$oid': '5f96f2588ba96e25461649d0'},2018,Ford,Focus RS,c27010
1743,{'$oid': '5f96f2588ba96e25461649d1'},2017,Ford,Focus RS,c26096
1744,{'$oid': '5f96f2588ba96e25461649d2'},2016,Ford,Focus RS,c25783
1745,{'$oid': '5f96f2588ba96e25461649d3'},2007,Ford,Freestar,c3716
1746,{'$oid': '5f96f2598ba96e25461649d4'},2006,Ford,Freestar,c3715
1747,{'$oid': '5f96f2598ba96e25461649d5'},2005,Ford,Freestar,c100
1748,{'$oid': '5f96f2598ba96e25461649d6'},2004,Ford,Freestar,c115
1749,{'$oid': '5f96f2598ba96e25461649d7'},2007,Ford,Freestyle,c3713
1750,{'$oid': '5f96f25a8ba96e25461649d8'},2006,Ford,Freestyle,c3714
1751,{'$oid': '5f96f25a8ba96e25461649d9'},2005,Ford,Freestyle,c101
1752,{'$oid': '5f96f25a8ba96e25461649da'},2020,Ford,Fusion,c29271
1753,{'$oid': '5f96f25b8ba96e25461649db'},2019,Ford,Fusion,c27657
1754,{'$oid': '5f96f25b8ba96e25461649dc'},2018,Ford,Fusion,c26799
1755,{'$oid': '5f96f25b8ba96e25461649dd'},2017,Ford,Fusion,c25781
1756,{'$oid': '5f96f25b8ba96e25461649de'},2016,Ford,Fusion,c24790
1757,{'$oid': '5f96f25c8ba96e25461649df'},2015,Ford,Fusion,c24527
1758,{'$oid': '5f96f25c8ba96e25461649e0'},2014,Ford,Fusion,c24041
1759,{'$oid': '5f96f25c8ba96e25461649e1'},2013,Ford,Fusion,c23244
1760,{'$oid': '5f96f25c8ba96e25461649e2'},2012,Ford,Fusion,c22897
1761,{'$oid': '5f96f25d8ba96e25461649e3'},2011,Ford,Fusion,c22345
1762,{'$oid': '5f96f25d8ba96e25461649e4'},2010,Ford,Fusion,c21578
1763,{'$oid': '5f96f25d8ba96e25461649e5'},2009,Ford,Fusion,c21160
1764,{'$oid': '5f96f25d8ba96e25461649e6'},2008,Ford,Fusion,c8314
1765,{'$oid': '5f96f25e8ba96e25461649e7'},2007,Ford,Fusion,c7302
1766,{'$oid': '5f96f25e8ba96e25461649e8'},2006,Ford,Fusion,c5471
1767,{'$oid': '5f96f25e8ba96e25461649e9'},2020,Ford,Fusion Energi,c29272
1768,{'$oid': '5f96f25e8ba96e25461649ea'},2019,Ford,Fusion Energi,c27658
1769,{'$oid': '5f96f25f8ba96e25461649eb'},2018,Ford,Fusion Energi,c26804
1770,{'$oid': '5f96f25f8ba96e25461649ec'},2017,Ford,Fusion Energi,c25782
1771,{'$oid': '5f96f25f8ba96e25461649ed'},2016,Ford,Fusion Energi,c24792
1772,{'$oid': '5f96f25f8ba96e25461649ee'},2015,Ford,Fusion Energi,c24495
1773,{'$oid': '5f96f2608ba96e25461649ef'},2014,Ford,Fusion Energi,c24047
1774,{'$oid': '5f96f2608ba96e25461649f0'},2013,Ford,Fusion Energi,c23834
1775,{'$oid': '5f96f2608ba96e25461649f1'},2020,Ford,Fusion Hybrid,c29273
1776,{'$oid': '5f96f2618ba96e25461649f2'},2019,Ford,Fusion Hybrid,c27724
1777,{'$oid': '5f96f2618ba96e25461649f3'},2018,Ford,Fusion Hybrid,c27725
1778,{'$oid': '5f96f2618ba96e25461649f4'},2017,Ford,Fusion Hybrid,c28482
1779,{'$oid': '5f96f2618ba96e25461649f5'},2016,Ford,Fusion Hybrid,c28481
1780,{'$oid': '5f96f2628ba96e25461649f6'},2015,Ford,Fusion Hybrid,c28480
1781,{'$oid': '5f96f2628ba96e25461649f7'},2014,Ford,Fusion Hybrid,c28479
1782,{'$oid': '5f96f2628ba96e25461649f8'},2013,Ford,Fusion Hybrid,c28478
1783,{'$oid': '5f96f2628ba96e25461649f9'},2012,Ford,Fusion Hybrid,c28477
1784,{'$oid': '5f96f2638ba96e25461649fa'},2011,Ford,Fusion Hybrid,c28476
1785,{'$oid': '5f96f2638ba96e25461649fb'},2010,Ford,Fusion Hybrid,c28475
1786,{'$oid': '5f96f2638ba96e25461649fc'},2020,Ford,GT,c30362
1787,{'$oid': '5f96f2638ba96e25461649fd'},2019,Ford,GT,c27537
1788,{'$oid': '5f96f2648ba96e25461649fe'},2018,Ford,GT,c27538
1789,{'$oid': '5f96f2648ba96e25461649ff'},2017,Ford,GT,c25779
1790,{'$oid': '5f96f2648ba96e2546164a00'},2006,Ford,GT,c5472
1791,{'$oid': '5f96f2648ba96e2546164a01'},2005,Ford,GT,c102
1792,{'$oid': '5f96f2658ba96e2546164a02'},2020,Ford,Mustang,c29178
1793,{'$oid': '5f96f2658ba96e2546164a03'},2019,Ford,Mustang,c27601
1794,{'$oid': '5f96f2658ba96e2546164a04'},2018,Ford,Mustang,c26669
1795,{'$oid': '5f96f2668ba96e2546164a05'},2017,Ford,Mustang,c25953
1796,{'$oid': '5f96f2668ba96e2546164a06'},2016,Ford,Mustang,c25036
1797,{'$oid': '5f96f2668ba96e2546164a07'},2015,Ford,Mustang,c24273
1798,{'$oid': '5f96f2668ba96e2546164a08'},2014,Ford,Mustang,c23850
1799,{'$oid': '5f96f2678ba96e2546164a09'},2013,Ford,Mustang,c23252
1800,{'$oid': '5f96f2678ba96e2546164a0a'},2012,Ford,Mustang,c22857
1801,{'$oid': '5f96f2678ba96e2546164a0b'},2011,Ford,Mustang,c22072
1802,{'$oid': '5f96f2678ba96e2546164a0c'},2010,Ford,Mustang,c21580
1803,{'$oid': '5f96f2688ba96e2546164a0d'},2009,Ford,Mustang,c21036
1804,{'$oid': '5f96f2688ba96e2546164a0e'},2008,Ford,Mustang,c8312
1805,{'$oid': '5f96f2688ba96e2546164a0f'},2007,Ford,Mustang,c3684
1806,{'$oid': '5f96f2688ba96e2546164a10'},2006,Ford,Mustang,c3685
1807,{'$oid': '5f96f2698ba96e2546164a11'},2005,Ford,Mustang,c38
1808,{'$oid': '5f96f2698ba96e2546164a12'},2004,Ford,Mustang,c116
1809,{'$oid': '5f96f2698ba96e2546164a13'},2003,Ford,Mustang,c131
1810,{'$oid': '5f96f2698ba96e2546164a14'},2002,Ford,Mustang,c148
1811,{'$oid': '5f96f26a8ba96e2546164a15'},2001,Ford,Mustang,c164
1812,{'$oid': '5f96f26a8ba96e2546164a16'},2000,Ford,Mustang,c179
1813,{'$oid': '5f96f26a8ba96e2546164a17'},2021,Ford,Mustang Mach-E,c29885
1814,{'$oid': '5f96f26a8ba96e2546164a18'},2020,Ford,Mustang Shelby GT350,c29666
1815,{'$oid': '5f96f26b8ba96e2546164a19'},2019,Ford,Mustang Shelby GT350,c28427
1816,{'$oid': '5f96f26b8ba96e2546164a1a'},2018,Ford,Mustang Shelby GT350,c27123
1817,{'$oid': '5f96f26b8ba96e2546164a1b'},2017,Ford,Mustang Shelby GT350,c25877
1818,{'$oid': '5f96f26b8ba96e2546164a1c'},2016,Ford,Mustang Shelby GT350,c24736
1819,{'$oid': '5f96f26c8ba96e2546164a1d'},2015,Ford,Mustang Shelby GT350,c25052
1820,{'$oid': '5f96f26c8ba96e2546164a1e'},2020,Ford,Mustang Shelby GT500,c28968
1821,{'$oid': '5f96f26c8ba96e2546164a1f'},2014,Ford,Mustang Shelby GT500,c23860
1822,{'$oid': '5f96f26d8ba96e2546164a20'},2013,Ford,Mustang Shelby GT500,c23297
1823,{'$oid': '5f96f26d8ba96e2546164a21'},2012,Ford,Mustang Shelby GT500,c22848
1824,{'$oid': '5f96f26d8ba96e2546164a22'},2011,Ford,Mustang Shelby GT500,c22071
1825,{'$oid': '5f96f26d8ba96e2546164a23'},2010,Ford,Mustang Shelby GT500,c21651
1826,{'$oid': '5f96f26e8ba96e2546164a24'},2009,Ford,Mustang Shelby GT500,c21161
1827,{'$oid': '5f96f26e8ba96e2546164a25'},2008,Ford,Mustang Shelby GT500,c8313
1828,{'$oid': '5f96f26e8ba96e2546164a26'},2007,Ford,Mustang Shelby GT500,c7326
1829,{'$oid': '5f96f26e8ba96e2546164a27'},2004,Ford,Mustang SVT Cobra,c5482
1830,{'$oid': '5f96f26f8ba96e2546164a28'},2003,Ford,Mustang SVT Cobra,c5487
1831,{'$oid': '5f96f26f8ba96e2546164a29'},2001,Ford,Mustang SVT Cobra,c5496
1832,{'$oid': '5f96f26f8ba96e2546164a2a'},2020,Ford,Ranger,c29717
1833,{'$oid': '5f96f26f8ba96e2546164a2b'},2019,Ford,Ranger,c27477
1834,{'$oid': '5f96f2708ba96e2546164a2c'},2011,Ford,Ranger,c22474
1835,{'$oid': '5f96f2708ba96e2546164a2d'},2010,Ford,Ranger,c22005
1836,{'$oid': '5f96f2708ba96e2546164a2e'},2009,Ford,Ranger,c21376
1837,{'$oid': '5f96f2708ba96e2546164a2f'},2008,Ford,Ranger,c10428
1838,{'$oid': '5f96f2718ba96e2546164a30'},2007,Ford,Ranger,c3717
1839,{'$oid': '5f96f2718ba96e2546164a31'},2006,Ford,Ranger,c3718
1840,{'$oid': '5f96f2718ba96e2546164a32'},2005,Ford,Ranger,c103
1841,{'$oid': '5f96f2718ba96e2546164a33'},2004,Ford,Ranger,c117
1842,{'$oid': '5f96f2728ba96e2546164a34'},2003,Ford,Ranger,c132
1843,{'$oid': '5f96f2728ba96e2546164a35'},2002,Ford,Ranger,c149
1844,{'$oid': '5f96f2728ba96e2546164a36'},2001,Ford,Ranger,c165
1845,{'$oid': '5f96f2728ba96e2546164a37'},2000,Ford,Ranger,c180
1846,{'$oid': '5f96f2738ba96e2546164a38'},2020,Ford,Ranger Chassis,c30305
1847,{'$oid': '5f96f2738ba96e2546164a39'},2019,Ford,Ranger Chassis,c30304
1848,{'$oid': '5f96f2738ba96e2546164a3a'},2020,Ford,Special Service Hybrid Plug-In ,c29274
1849,{'$oid': '5f96f2738ba96e2546164a3b'},2019,Ford,Special Service Hybrid Plug-In ,c27487
1850,{'$oid': '5f96f2748ba96e2546164a3c'},2019,Ford,Taurus,c28187
1851,{'$oid': '5f96f2748ba96e2546164a3d'},2018,Ford,Taurus,c27124
1852,{'$oid': '5f96f2748ba96e2546164a3e'},2017,Ford,Taurus,c26305
1853,{'$oid': '5f96f2758ba96e2546164a3f'},2016,Ford,Taurus,c25323
1854,{'$oid': '5f96f2758ba96e2546164a40'},2015,Ford,Taurus,c24496
1855,{'$oid': '5f96f2758ba96e2546164a41'},2014,Ford,Taurus,c23948
1856,{'$oid': '5f96f2758ba96e2546164a42'},2013,Ford,Taurus,c23262
1857,{'$oid': '5f96f2768ba96e2546164a43'},2012,Ford,Taurus,c22978
1858,{'$oid': '5f96f2768ba96e2546164a44'},2011,Ford,Taurus,c22193
1859,{'$oid': '5f96f2768ba96e2546164a45'},2010,Ford,Taurus,c21643
1860,{'$oid': '5f96f2768ba96e2546164a46'},2009,Ford,Taurus,c21229
1861,{'$oid': '5f96f2778ba96e2546164a47'},2008,Ford,Taurus,c8194
1862,{'$oid': '5f96f2778ba96e2546164a48'},2007,Ford,Taurus,c22789
1863,{'$oid': '5f96f2778ba96e2546164a49'},2006,Ford,Taurus,c5473
1864,{'$oid': '5f96f2788ba96e2546164a4a'},2005,Ford,Taurus,c104
1865,{'$oid': '5f96f2788ba96e2546164a4b'},2004,Ford,Taurus,c118
1866,{'$oid': '5f96f2788ba96e2546164a4c'},2003,Ford,Taurus,c133
1867,{'$oid': '5f96f2798ba96e2546164a4d'},2002,Ford,Taurus,c150
1868,{'$oid': '5f96f2798ba96e2546164a4e'},2001,Ford,Taurus,c166
1869,{'$oid': '5f96f2798ba96e2546164a4f'},2000,Ford,Taurus,c181
1870,{'$oid': '5f96f2798ba96e2546164a50'},2005,Ford,Thunderbird,c105
1871,{'$oid': '5f96f27a8ba96e2546164a51'},2004,Ford,Thunderbird,c119
1872,{'$oid': '5f96f27a8ba96e2546164a52'},2003,Ford,Thunderbird,c134
1873,{'$oid': '5f96f27a8ba96e2546164a53'},2002,Ford,Thunderbird,c151
1874,{'$oid': '5f96f27a8ba96e2546164a54'},2020,Ford,Transit Cargo,c29048
1875,{'$oid': '5f96f27b8ba96e2546164a55'},2019,Ford,Transit Cargo,c27996
1876,{'$oid': '5f96f27b8ba96e2546164a56'},2018,Ford,Transit Cargo,c26868
1877,{'$oid': '5f96f27b8ba96e2546164a57'},2017,Ford,Transit Cargo,c26306
1878,{'$oid': '5f96f27b8ba96e2546164a58'},2016,Ford,Transit Cargo,c24835
1879,{'$oid': '5f96f27c8ba96e2546164a59'},2015,Ford,Transit Cargo,c24353
1880,{'$oid': '5f96f27c8ba96e2546164a5a'},2007,Ford,Transit Cargo,c9456
1881,{'$oid': '5f96f27c8ba96e2546164a5b'},2003,Ford,Transit Cargo,c9452
1882,{'$oid': '5f96f27c8ba96e2546164a5c'},2000,Ford,Transit Cargo,c9449
1883,{'$oid': '5f96f27d8ba96e2546164a5d'},2020,Ford,Transit Chassis,c30673
1884,{'$oid': '5f96f27d8ba96e2546164a5e'},2019,Ford,Transit Chassis,c30675
1885,{'$oid': '5f96f27d8ba96e2546164a5f'},2018,Ford,Transit Chassis,c30676
1886,{'$oid': '5f96f27e8ba96e2546164a60'},2017,Ford,Transit Chassis,c30677
1887,{'$oid': '5f96f27e8ba96e2546164a61'},2016,Ford,Transit Chassis,c30678
1888,{'$oid': '5f96f27e8ba96e2546164a62'},2015,Ford,Transit Chassis,c30679
1889,{'$oid': '5f96f27e8ba96e2546164a63'},2021,Ford,Transit Connect,c30367
1890,{'$oid': '5f96f27f8ba96e2546164a64'},2020,Ford,Transit Connect,c29055
1891,{'$oid': '5f96f27f8ba96e2546164a65'},2019,Ford,Transit Connect,c27528
1892,{'$oid': '5f96f27f8ba96e2546164a66'},2018,Ford,Transit Connect,c26680
1893,{'$oid': '5f96f27f8ba96e2546164a67'},2017,Ford,Transit Connect,c25889
1894,{'$oid': '5f96f2808ba96e2546164a68'},2016,Ford,Transit Connect,c24861
1895,{'$oid': '5f96f2808ba96e2546164a69'},2015,Ford,Transit Connect,c24516
1896,{'$oid': '5f96f2808ba96e2546164a6a'},2014,Ford,Transit Connect,c24140
1897,{'$oid': '5f96f2808ba96e2546164a6b'},2013,Ford,Transit Connect,c23426
1898,{'$oid': '5f96f2818ba96e2546164a6c'},2012,Ford,Transit Connect,c22914
1899,{'$oid': '5f96f2818ba96e2546164a6d'},2011,Ford,Transit Connect,c22346
1900,{'$oid': '5f96f2818ba96e2546164a6e'},2010,Ford,Transit Connect,c21640
1901,{'$oid': '5f96f2818ba96e2546164a6f'},2020,Ford,Transit Crew,c29256
1902,{'$oid': '5f96f2828ba96e2546164a70'},2020,Ford,Transit Passenger,c29047
1903,{'$oid': '5f96f2828ba96e2546164a71'},2019,Ford,Transit Passenger,c27997
1904,{'$oid': '5f96f2828ba96e2546164a72'},2018,Ford,Transit Passenger,c26869
1905,{'$oid': '5f96f2828ba96e2546164a73'},2017,Ford,Transit Passenger,c26307
1906,{'$oid': '5f96f2838ba96e2546164a74'},2016,Ford,Transit Passenger,c24836
1907,{'$oid': '5f96f2838ba96e2546164a75'},2015,Ford,Transit Passenger,c24380
1908,{'$oid': '5f96f2838ba96e2546164a76'},2003,Ford,Windstar,c135
1909,{'$oid': '5f96f2838ba96e2546164a77'},2002,Ford,Windstar,c152
1910,{'$oid': '5f96f2848ba96e2546164a78'},2001,Ford,Windstar,c167
1911,{'$oid': '5f96f2848ba96e2546164a79'},2000,Ford,Windstar,c182
1912,{'$oid': '5f96f2848ba96e2546164a7a'},2021,Genesis,G70,c30859
1913,{'$oid': '5f96f2858ba96e2546164a7b'},2020,Genesis,G70,c29222
1914,{'$oid': '5f96f2858ba96e2546164a7c'},2019,Genesis,G70,c27696
1915,{'$oid': '5f96f2858ba96e2546164a7d'},2020,Genesis,G80,c29228
1916,{'$oid': '5f96f2858ba96e2546164a7e'},2019,Genesis,G80,c28176
1917,{'$oid': '5f96f2868ba96e2546164a7f'},2018,Genesis,G80,c26855
1918,{'$oid': '5f96f2868ba96e2546164a80'},2017,Genesis,G80,c26149
1919,{'$oid': '5f96f2868ba96e2546164a81'},2021,Genesis,G90,c30974
1920,{'$oid': '5f96f2868ba96e2546164a82'},2020,Genesis,G90,c29229
1921,{'$oid': '5f96f2878ba96e2546164a83'},2019,Genesis,G90,c27675
1922,{'$oid': '5f96f2878ba96e2546164a84'},2018,Genesis,G90,c27182
1923,{'$oid': '5f96f2878ba96e2546164a85'},2017,Genesis,G90,c25756
1924,{'$oid': '5f96f2878ba96e2546164a86'},2021,Genesis,GV80,c30073
1925,{'$oid': '5f96f2888ba96e2546164a87'},2021,GMC,Acadia,c30862
1926,{'$oid': '5f96f2888ba96e2546164a88'},2020,GMC,Acadia,c29030
1927,{'$oid': '5f96f2888ba96e2546164a89'},2019,GMC,Acadia,c27785
1928,{'$oid': '5f96f2888ba96e2546164a8a'},2018,GMC,Acadia,c26916
1929,{'$oid': '5f96f2898ba96e2546164a8b'},2017,GMC,Acadia,c25749
1930,{'$oid': '5f96f2898ba96e2546164a8c'},2016,GMC,Acadia,c24911
1931,{'$oid': '5f96f2898ba96e2546164a8d'},2015,GMC,Acadia,c24416
1932,{'$oid': '5f96f2898ba96e2546164a8e'},2014,GMC,Acadia,c24012
1933,{'$oid': '5f96f28a8ba96e2546164a8f'},2013,GMC,Acadia,c23301
1934,{'$oid': '5f96f28a8ba96e2546164a90'},2012,GMC,Acadia,c22911
1935,{'$oid': '5f96f28a8ba96e2546164a91'},2011,GMC,Acadia,c22438
1936,{'$oid': '5f96f28b8ba96e2546164a92'},2010,GMC,Acadia,c21749
1937,{'$oid': '5f96f28b8ba96e2546164a93'},2009,GMC,Acadia,c21153
1938,{'$oid': '5f96f28b8ba96e2546164a94'},2008,GMC,Acadia,c15452
1939,{'$oid': '5f96f28b8ba96e2546164a95'},2007,GMC,Acadia,c7327
1940,{'$oid': '5f96f28c8ba96e2546164a96'},2021,GMC,Canyon,c30035
1941,{'$oid': '5f96f28c8ba96e2546164a97'},2020,GMC,Canyon,c29269
1942,{'$oid': '5f96f28c8ba96e2546164a98'},2019,GMC,Canyon,c28107
1943,{'$oid': '5f96f28c8ba96e2546164a99'},2018,GMC,Canyon,c26976
1944,{'$oid': '5f96f28d8ba96e2546164a9a'},2017,GMC,Canyon,c26369
1945,{'$oid': '5f96f28d8ba96e2546164a9b'},2016,GMC,Canyon,c25001
1946,{'$oid': '5f96f28d8ba96e2546164a9c'},2015,GMC,Canyon,c24341
1947,{'$oid': '5f96f28d8ba96e2546164a9d'},2012,GMC,Canyon,c22858
1948,{'$oid': '5f96f28e8ba96e2546164a9e'},2011,GMC,Canyon,c22764
1949,{'$oid': '5f96f28e8ba96e2546164a9f'},2010,GMC,Canyon,c21990
1950,{'$oid': '5f96f28e8ba96e2546164aa0'},2009,GMC,Canyon,c21302
1951,{'$oid': '5f96f28e8ba96e2546164aa1'},2008,GMC,Canyon,c13083
1952,{'$oid': '5f96f28f8ba96e2546164aa2'},2007,GMC,Canyon,c7767
1953,{'$oid': '5f96f28f8ba96e2546164aa3'},2006,GMC,Canyon,c5561
1954,{'$oid': '5f96f28f8ba96e2546164aa4'},2005,GMC,Canyon,c1901
1955,{'$oid': '5f96f28f8ba96e2546164aa5'},2004,GMC,Canyon,c1915
1956,{'$oid': '5f96f2908ba96e2546164aa6'},2009,GMC,Envoy,c21233
1957,{'$oid': '5f96f2908ba96e2546164aa7'},2008,GMC,Envoy,c13088
1958,{'$oid': '5f96f2908ba96e2546164aa8'},2007,GMC,Envoy,c7768
1959,{'$oid': '5f96f2908ba96e2546164aa9'},2006,GMC,Envoy,c1899
1960,{'$oid': '5f96f2918ba96e2546164aaa'},2005,GMC,Envoy,c1902
1961,{'$oid': '5f96f2918ba96e2546164aab'},2004,GMC,Envoy,c1916
1962,{'$oid': '5f96f2918ba96e2546164aac'},2003,GMC,Envoy,c1930
1963,{'$oid': '5f96f2928ba96e2546164aad'},2002,GMC,Envoy,c1944
1964,{'$oid': '5f96f2928ba96e2546164aae'},2000,GMC,Envoy,c1958
1965,{'$oid': '5f96f2928ba96e2546164aaf'},2006,GMC,Envoy XL,c1900
1966,{'$oid': '5f96f2928ba96e2546164ab0'},2005,GMC,Envoy XL,c1903
1967,{'$oid': '5f96f2938ba96e2546164ab1'},2004,GMC,Envoy XL,c1917
1968,{'$oid': '5f96f2938ba96e2546164ab2'},2003,GMC,Envoy XL,c1931
1969,{'$oid': '5f96f2938ba96e2546164ab3'},2002,GMC,Envoy XL,c1945
1970,{'$oid': '5f96f2938ba96e2546164ab4'},2020,GMC,Savana,c29370
1971,{'$oid': '5f96f2948ba96e2546164ab5'},2019,GMC,Savana,c28182
1972,{'$oid': '5f96f2948ba96e2546164ab6'},2018,GMC,Savana,c27166
1973,{'$oid': '5f96f2948ba96e2546164ab7'},2017,GMC,Savana,c25904
1974,{'$oid': '5f96f2948ba96e2546164ab8'},2016,GMC,Savana,c25091
1975,{'$oid': '5f96f2958ba96e2546164ab9'},2015,GMC,Savana,c24550
1976,{'$oid': '5f96f2958ba96e2546164aba'},2014,GMC,Savana,c24010
1977,{'$oid': '5f96f2958ba96e2546164abb'},2013,GMC,Savana,c23542
1978,{'$oid': '5f96f2958ba96e2546164abc'},2012,GMC,Savana,c22913
1979,{'$oid': '5f96f2968ba96e2546164abd'},2011,GMC,Savana,c22439
1980,{'$oid': '5f96f2968ba96e2546164abe'},2010,GMC,Savana,c21809
1981,{'$oid': '5f96f2968ba96e2546164abf'},2009,GMC,Savana,c21235
1982,{'$oid': '5f96f2968ba96e2546164ac0'},2008,GMC,Savana,c13081
1983,{'$oid': '5f96f2978ba96e2546164ac1'},2007,GMC,Savana,c7770
1984,{'$oid': '5f96f2978ba96e2546164ac2'},2006,GMC,Savana,c5562
1985,{'$oid': '5f96f2978ba96e2546164ac3'},2005,GMC,Savana,c1907
1986,{'$oid': '5f96f2978ba96e2546164ac4'},2004,GMC,Savana,c1921
1987,{'$oid': '5f96f2988ba96e2546164ac5'},2003,GMC,Savana,c1934
1988,{'$oid': '5f96f2988ba96e2546164ac6'},2002,GMC,Savana,c1948
1989,{'$oid': '5f96f2988ba96e2546164ac7'},2001,GMC,Savana,c5573
1990,{'$oid': '5f96f2988ba96e2546164ac8'},2000,GMC,Savana,c1962
1991,{'$oid': '5f96f2998ba96e2546164ac9'},2021,GMC,Savana Cargo,c30951
1992,{'$oid': '5f96f2998ba96e2546164aca'},2020,GMC,Savana Cargo,c29369
1993,{'$oid': '5f96f2998ba96e2546164acb'},2019,GMC,Savana Cargo,c28181
1994,{'$oid': '5f96f29a8ba96e2546164acc'},2018,GMC,Savana Cargo,c27167
1995,{'$oid': '5f96f29a8ba96e2546164acd'},2017,GMC,Savana Cargo,c25903
1996,{'$oid': '5f96f29a8ba96e2546164ace'},2016,GMC,Savana Cargo,c25090
1997,{'$oid': '5f96f29a8ba96e2546164acf'},2015,GMC,Savana Cargo,c24590
1998,{'$oid': '5f96f29b8ba96e2546164ad0'},2014,GMC,Savana Cargo,c24027
1999,{'$oid': '5f96f29b8ba96e2546164ad1'},2013,GMC,Savana Cargo,c23543
2000,{'$oid': '5f96f29b8ba96e2546164ad2'},2012,GMC,Savana Cargo,c23069
2001,{'$oid': '5f96f29b8ba96e2546164ad3'},2011,GMC,Savana Cargo,c22771
2002,{'$oid': '5f96f29c8ba96e2546164ad4'},2010,GMC,Savana Cargo,c21991
2003,{'$oid': '5f96f29c8ba96e2546164ad5'},2009,GMC,Savana Cargo,c21234
2004,{'$oid': '5f96f29c8ba96e2546164ad6'},2008,GMC,Savana Cargo,c13082
2005,{'$oid': '5f96f29c8ba96e2546164ad7'},2007,GMC,Savana Cargo,c7771
2006,{'$oid': '5f96f29d8ba96e2546164ad8'},2006,GMC,Savana Cargo,c5563
2007,{'$oid': '5f96f29d8ba96e2546164ad9'},2005,GMC,Savana Cargo,c1908
2008,{'$oid': '5f96f29d8ba96e2546164ada'},2004,GMC,Savana Cargo,c1922
